Time,Attacker,Victim,Attack Type,1,3,2,4
51038200,3,4,P,3.703201970443349,-1.5938093945153409,1.179321334833146,-3.288713910761155
51038600,3,4,P,3.70320197044335,-1.5915948275862066,1.1800595238095242,-3.2916666666666665
51040400,4,3,P,3.7032019704433496,-1.6126704089815556,1.1730343300110744,-3.2635658914728682
51042800,4,3,P,3.70320197044335,-1.6334217506631297,1.1661172161172164,-3.235897435897436
51184800,1,4,P,3.714285714285714,-1.63342175066313,1.1698117973980047,-3.2506757610205885
51186600,1,4,J,3.7246305418719214,-1.6334217506631297,1.1732600732600735,-3.2644688644688644
51191800,1,3,J,3.7476190476190485,-1.6564102564102565,1.1732600732600735,-3.264468864468865
51193900,1,3,P,3.7691244239631336,-1.6779156327543425,1.1732600732600735,-3.264468864468865
51209500,1,2,P,3.775768942235559,-1.6779156327543425,1.1644007155635065,-3.262254025044723
51376200,1,4,P,3.785446361590398,-1.6779156327543425,1.1676265220151192,-3.2751572508511746
51381400,1,4,J,3.794518942235559,-1.6779156327543427,1.1706507155635064,-3.2872540250447226
51382800,1,4,P,3.803041669508286,-1.6779156327543427,1.1734916246544151,-3.2986176614083593
51601400,2,3,P,3.803041669508286,-1.6779156327543427,1.1734916246544151,-3.2986176614083593
52616800,1,3,P,3.8232029598308666,-1.698076923076923,1.1734916246544156,-3.2986176614083593
52618000,1,3,P,3.842142353770261,-1.7170163170163169,1.1734916246544151,-3.2986176614083593
52755000,1,3,P,3.85996766571322,-1.734841628959276,1.1734916246544156,-3.2986176614083593
52756700,1,3,J,3.8767743884022954,-1.7516483516483516,1.1734916246544156,-3.298617661408359
53320000,1,3,P,3.8926474042753116,-1.7675213675213675,1.1734916246544158,-3.2986176614083593
53468000,1,4,P,3.9006687946496417,-1.7675213675213677,1.1761654214458592,-3.3093128485741348
53755500,3,4,P,3.900668794649642,-1.765055131467345,1.1769875001305334,-3.312601163312831
53760800,3,4,P,3.900668794649642,-1.7626262626262623,1.177797123077561,-3.315839655100941
53761400,3,4,P,3.9006687946496426,-1.7602339181286548,1.1785945712434303,-3.319029447764418
53763500,3,4,P,3.9006687946496417,-1.75787728026534,1.1793801171978688,-3.3221716315821714
53769500,4,3,P,3.9006687946496426,-1.7777777777777777,1.1727466180270558,-3.2956376348989207
53775500,4,3,P,3.9006687946496426,-1.7973856209150327,1.1662106703146375,-3.269493844049247
53786600,4,3,P,3.9006687946496417,-1.8167072181670723,1.1597701378972913,-3.2437317143798623
53855400,1,4,P,3.9082318198597266,-1.816707218167072,1.1622911463006527,-3.253815747993307
54100000,1,4,J,3.9153746770025837,-1.8167072181670723,1.1646720986816048,-3.263339557517117
54137300,1,4,P,3.92213143375934,-1.8167072181670723,1.1669243509338567,-3.2723485665261256
54344800,4,3,P,3.9221314337593407,-1.8357487922705313,1.1605771595660375,-3.2469598010548464
54401700,1,4,P,3.928532571739426,-1.8357487922705313,1.1627108722260657,-3.25549465169496
54406300,1,4,J,3.9346054462333524,-1.8357487922705313,1.1647351637240415,-3.263591817686863
54407800,1,4,P,3.940374677002584,-1.8357487922705311,1.1666582406471184,-3.2712841253791707
54523800,4,3,P,3.940374677002584,-1.8545163868904877,1.1604023757737993,-3.246260665885896
54528200,1,2,J,3.946717171717172,-1.854516386890488,1.1519457161543492,-3.2441465009810337
54530500,1,2,P,3.9527777777777766,-1.854516386890488,1.1438649080735408,-3.242126298960831
54534500,1,2,J,3.9585748792270525,-1.8545163868904877,1.1361354394745073,-3.2401939318110733
54535800,1,2,P,3.964125295508274,-1.8545163868904877,1.1287348844328793,-3.2383437930506664
54555300,1,2,P,3.969444444444444,-1.8545163868904877,1.1216426858513189,-3.236570743405276
54557200,1,2,P,3.9745464852607713,-1.8545163868904877,1.1148399647628837,-3.234870063133167
54559000,1,2,P,3.979444444444445,-1.854516386890488,1.108309352517986,-3.2332374100719425
54561000,1,2,P,3.9841503267973852,-1.8545163868904877,1.1020348427140638,-3.2316687826209622
54563200,1,2,P,3.988675213675214,-1.854516386890488,1.096001660210293,-3.2301604869950196
54564800,1,2,P,3.9930293501048224,-1.8545163868904877,1.090196144970816,-3.22870910818515
54574700,1,2,P,3.9972222222222227,-1.854516386890488,1.0846056488142815,-3.227311484146017
54707800,1,4,P,4.002710027100271,-1.8545163868904877,1.0864349171069643,-3.234628557316748
54709800,1,2,P,4.006750431140675,-1.854516386890488,1.0810477117197594,-3.233281755969947
54710600,1,2,J,4.010646535036779,-1.8545163868904877,1.0758529065249542,-3.231983054671246
54813500,1,2,P,4.01440593353302,-1.8545163868904877,1.0708403751966338,-3.230729921839165
54815500,1,2,P,4.018035697598355,-1.854516386890488,1.0660006897761856,-3.2295200004840536
54816700,1,2,J,4.021542418814018,-1.8545163868904877,1.0613250614886347,-3.228351093412166
54823900,1,2,P,4.024932249322493,-1.854516386890488,1.0568052874773355,-3.227221149909341
54828300,1,2,P,4.028210937847084,-1.854516386890488,1.0524337027778814,-3.2261282537344775
54829100,1,2,P,4.031383862225718,-1.8545163868904877,1.048203136939701,-3.225070612274932
54831000,1,2,J,4.0344560588463025,-1.8545163868904877,1.0441068747789224,-3.2240465467347375
54834800,1,2,P,4.037432249322493,-1.854516386890488,1.0401386208106684,-3.223054483242674
54864000,2,3,P,4.037432249322493,-1.854516386890488,1.0401386208106684,-3.223054483242674
55059700,1,2,P,4.040316864707108,-1.8545163868904877,1.0362924669645146,-3.222092944781136
55061300,1,2,J,4.043114067504312,-1.854516386890488,1.0325628632349106,-3.2211605438487347
55062800,1,2,P,4.045827771710552,-1.8545163868904877,1.0289445909599222,-3.2202559757799873
55065200,1,2,P,4.048461661087199,-1.8545163868904877,1.0254327384577273,-3.219378012654439
55076800,1,3,P,4.063476676102214,-1.8695314019055027,1.0254327384577273,-3.219378012654439
55252100,1,4,P,4.068703156938451,-1.869531401905503,1.027174898736473,-3.2263466537694216
55254100,1,2,P,4.0712607016954845,-1.8695314019055027,1.0237648390604286,-3.2254941388504106
55255600,1,2,P,4.0737451737451735,-1.869531401905503,1.0204522096608426,-3.224665981500514
55256600,1,2,P,4.076159660666703,-1.8695314019055027,1.01723289376547,-3.2238611525266707
55259000,1,2,J,4.078507078507078,-1.869531401905503,1.0141030033116367,-3.223078679913212
55260500,1,2,P,4.08079018352991,-1.869531401905503,1.011058863281195,-3.222317644905602
55302100,1,2,P,4.083011583011583,-1.869531401905503,1.00809699730563,-3.2215771784117107
55323900,1,2,P,4.085173745173744,-1.869531401905503,1.005214114422747,-3.2208564576909904
